DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,#1,%1,#2,%2,#3,%3,#4,%4,#5,%5 
24Q068,P.S. 068 CAMBRIDGE,5,2015,All Students,97,300,23,23.7,49,50.5,20,20.6,5,5.2,25,25.8
24Q068,P.S. 068 CAMBRIDGE,All Grades,2013,All Students,355,296,136,38.3,122,34.4,79,22.3,18,5.1,97,27.3
24Q068,P.S. 068 CAMBRIDGE,All Grades,2014,All Students,331,289,155,46.8,113,34.1,52,15.7,11,3.3,63,19
24Q068,P.S. 068 CAMBRIDGE,All Grades,2015,All Students,314,295,111,35.4,124,39.5,67,21.3,12,3.8,79,25.2
24Q071,P.S. 071 FOREST,3,2013,All Students,162,302,52,32.1,63,38.9,39,24.1,8,4.9,47,29
24Q071,P.S. 071 FOREST,3,2014,All Students,125,302,39,31.2,44,35.2,38,30.4,4,3.2,42,33.6
24Q071,P.S. 071 FOREST,3,2015,All Students,141,297,57,40.4,48,34,30,21.3,6,4.3,36,25.5
24Q071,P.S. 071 FOREST,4,2013,All Students,162,295,57,35.2,67,41.4,28,17.3,10,6.2,38,23.5
24Q071,P.S. 071 FOREST,4,2014,All Students,163,299,45,27.6,70,42.9,35,21.5,13,8,48,29.4
24Q071,P.S. 071 FOREST,4,2015,All Students,122,304,27,22.1,53,43.4,25,20.5,17,13.9,42,34.4
24Q071,P.S. 071 FOREST,5,2013,All Students,140,306,35,25,65,46.4,32,22.9,8,5.7,40,28.6
24Q071,P.S. 071 FOREST,5,2014,All Students,144,301,46,31.9,53,36.8,30,20.8,15,10.4,45,31.3
24Q071,P.S. 071 FOREST,5,2015,All Students,144,299,47,32.6,58,40.3,28,19.4,11,7.6,39,27.1
24Q071,P.S. 071 FOREST,All Grades,2013,All Students,464,301,144,31,195,42,99,21.3,26,5.6,125,26.9
24Q071,P.S. 071 FOREST,All Grades,2014,All Students,432,300,130,30.1,167,38.7,103,23.8,32,7.4,135,31.3
24Q071,P.S. 071 FOREST,All Grades,2015,All Students,407,300,131,32.2,159,39.1,83,20.4,34,8.4,117,28.7
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,6,2013,All Students,404,290,161,39.9,153,37.9,56,13.9,34,8.4,90,22.3
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,6,2014,All Students,387,299,94,24.3,183,47.3,71,18.3,39,10.1,110,28.4
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,6,2015,All Students,523,301,137,26.2,224,42.8,93,17.8,69,13.2,162,31
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,7,2013,All Students,573,301,164,28.6,240,41.9,132,23,37,6.5,169,29.5
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,7,2014,All Students,673,301,192,28.5,270,40.1,173,25.7,38,5.6,211,31.4
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,7,2015,All Students,653,303,153,23.4,266,40.7,189,28.9,45,6.9,234,35.8
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,8,2013,All Students,571,298,162,28.4,241,42.2,135,23.6,33,5.8,168,29.4
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,8,2014,All Students,598,302,133,22.2,279,46.7,130,21.7,56,9.4,186,31.1
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,8,2015,All Students,662,304,130,19.6,268,40.5,204,30.8,60,9.1,264,39.9
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,All Grades,2013,All Students,1548,297,487,31.5,634,41,323,20.9,104,6.7,427,27.6
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,All Grades,2014,All Students,1658,301,419,25.3,732,44.1,374,22.6,133,8,507,30.6
24Q073,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,All Grades,2015,All Students,1838,303,420,22.9,758,41.2,486,26.4,174,9.5,660,35.9
24Q077,I.S. 077,6,2013,All Students,337,287,135,40.1,158,46.9,33,9.8,11,3.3,44,13.1
24Q077,I.S. 077,6,2014,All Students,315,286,116,36.8,163,51.7,25,7.9,11,3.5,36,11.4
24Q077,I.S. 077,6,2015,All Students,321,290,124,38.6,146,45.5,29,9,22,6.9,51,15.9
24Q077,I.S. 077,7,2013,All Students,339,289,147,43.4,140,41.3,47,13.9,5,1.5,52,15.3
24Q077,I.S. 077,7,2014,All Students,356,285,167,46.9,148,41.6,34,9.6,7,2,41,11.5
24Q077,I.S. 077,7,2015,All Students,316,284,149,47.2,117,37,48,15.2,2,0.6,50,15.8
24Q077,I.S. 077,8,2013,All Students,353,287,142,40.2,159,45,44,12.5,8,2.3,52,14.7
24Q077,I.S. 077,8,2014,All Students,351,289,134,38.2,155,44.2,45,12.8,17,4.8,62,17.7
24Q077,I.S. 077,8,2015,All Students,362,287,154,42.5,159,43.9,41,11.3,8,2.2,49,13.5
24Q077,I.S. 077,All Grades,2013,All Students,1029,288,424,41.2,457,44.4,124,12.1,24,2.3,148,14.4
24Q077,I.S. 077,All Grades,2014,All Students,1022,287,417,40.8,466,45.6,104,10.2,35,3.4,139,13.6
24Q077,I.S. 077,All Grades,2015,All Students,999,287,427,42.7,422,42.2,118,11.8,32,3.2,150,15
24Q081,P.S. 81Q JEAN PAUL RICHTER,3,2013,All Students,133,294,52,39.1,53,39.8,27,20.3,1,0.8,28,21.1
24Q081,P.S. 81Q JEAN PAUL RICHTER,3,2014,All Students,129,296,50,38.8,44,34.1,33,25.6,2,1.6,35,27.1
24Q081,P.S. 81Q JEAN PAUL RICHTER,3,2015,All Students,128,296,42,32.8,58,45.3,27,21.1,1,0.8,28,21.9
24Q081,P.S. 81Q JEAN PAUL RICHTER,4,2013,All Students,221,288,99,44.8,89,40.3,25,11.3,8,3.6,33,14.9
24Q081,P.S. 81Q JEAN PAUL RICHTER,4,2014,All Students,189,289,82,43.4,81,42.9,20,10.6,6,3.2,26,13.8
24Q081,P.S. 81Q JEAN PAUL RICHTER,4,2015,All Students,192,300,48,25,87,45.3,49,25.5,8,4.2,57,29.7
24Q081,P.S. 81Q JEAN PAUL RICHTER,5,2013,All Students,167,295,69,41.3,61,36.5,30,18,7,4.2,37,22.2
24Q081,P.S. 81Q JEAN PAUL RICHTER,5,2014,All Students,204,291,90,44.1,78,38.2,28,13.7,8,3.9,36,17.6
24Q081,P.S. 81Q JEAN PAUL RICHTER,5,2015,All Students,163,291,61,37.4,75,46,22,13.5,5,3.1,27,16.6
24Q081,P.S. 81Q JEAN PAUL RICHTER,All Grades,2013,All Students,521,292,220,42.2,203,39,82,15.7,16,3.1,98,18.8
24Q081,P.S. 81Q JEAN PAUL RICHTER,All Grades,2014,All Students,522,291,222,42.5,203,38.9,81,15.5,16,3.1,97,18.6
24Q081,P.S. 81Q JEAN PAUL RICHTER,All Grades,2015,All Students,483,296,151,31.3,220,45.5,98,20.3,14,2.9,112,23.2
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,3,2013,All Students,64,304,19,29.7,23,35.9,20,31.3,2,3.1,22,34.4
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,3,2014,All Students,60,302,17,28.3,18,30,25,41.7,0,0,25,41.7
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,3,2015,All Students,45,296,18,40,14,31.1,11,24.4,2,4.4,13,28.9
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,4,2013,All Students,52,299,17,32.7,20,38.5,10,19.2,5,9.6,15,28.8
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,4,2014,All Students,60,295,19,31.7,26,43.3,9,15,6,10,15,25
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,4,2015,All Students,61,307,13,21.3,24,39.3,19,31.1,5,8.2,24,39.3
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,5,2013,All Students,61,303,18,29.5,20,32.8,18,29.5,5,8.2,23,37.7
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,5,2014,All Students,48,305,16,33.3,12,25,13,27.1,7,14.6,20,41.7
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,5,2015,All Students,56,306,13,23.2,23,41.1,15,26.8,5,8.9,20,35.7
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,6,2013,All Students,61,298,16,26.2,33,54.1,7,11.5,5,8.2,12,19.7
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,6,2014,All Students,59,301,15,25.4,29,49.2,10,16.9,5,8.5,15,25.4
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,6,2015,All Students,44,301,12,27.3,21,47.7,8,18.2,3,6.8,11,25
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,7,2013,All Students,75,302,23,30.7,28,37.3,20,26.7,4,5.3,24,32
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,7,2014,All Students,63,305,13,20.6,27,42.9,19,30.2,4,6.3,23,36.5
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,7,2015,All Students,59,304,14,23.7,28,47.5,14,23.7,3,5.1,17,28.8
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,8,2013,All Students,67,297,19,28.4,29,43.3,13,19.4,6,9,19,28.4
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,8,2014,All Students,77,307,14,18.2,32,41.6,23,29.9,8,10.4,31,40.3
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,8,2015,All Students,54,309,7,13,18,33.3,24,44.4,5,9.3,29,53.7
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,All Grades,2013,All Students,380,301,112,29.5,153,40.3,88,23.2,27,7.1,115,30.3
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,All Grades,2014,All Students,367,302,94,25.6,144,39.2,99,27,30,8.2,129,35.1
24Q087,P.S. / I.S. 087 MIDDLE VILLAGE,All Grades,2015,All Students,319,304,77,24.1,128,40.1,91,28.5,23,7.2,114,35.7
24Q088,P.S. 088 SENECA,3,2013,All Students,159,292,67,42.1,59,37.1,32,20.1,1,0.6,33,20.8
24Q088,P.S. 088 SENECA,3,2014,All Students,169,299,60,35.5,54,32,53,31.4,2,1.2,55,32.5
24Q088,P.S. 088 SENECA,3,2015,All Students,156,303,50,32.1,57,36.5,39,25,10,6.4,49,31.4
24Q088,P.S. 088 SENECA,4,2013,All Students,139,300,39,28.1,66,47.5,26,18.7,8,5.8,34,24.5
24Q088,P.S. 088 SENECA,4,2014,All Students,154,298,46,29.9,66,42.9,37,24,5,3.2,42,27.3
24Q088,P.S. 088 SENECA,4,2015,All Students,168,298,53,31.5,63,37.5,36,21.4,16,9.5,52,31
24Q088,P.S. 088 SENECA,5,2013,All Students,172,298,64,37.2,66,38.4,32,18.6,10,5.8,42,24.4
24Q088,P.S. 088 SENECA,5,2014,All Students,133,299,45,33.8,49,36.8,31,23.3,8,6,39,29.3
24Q088,P.S. 088 SENECA,5,2015,All Students,155,296,54,34.8,59,38.1,30,19.4,12,7.7,42,27.1
24Q088,P.S. 088 SENECA,All Grades,2013,All Students,470,296,170,36.2,191,40.6,90,19.1,19,4,109,23.2
24Q088,P.S. 088 SENECA,All Grades,2014,All Students,456,299,151,33.1,169,37.1,121,26.5,15,3.3,136,29.8
24Q088,P.S. 088 SENECA,All Grades,2015,All Students,479,299,157,32.8,179,37.4,105,21.9,38,7.9,143,29.9
24Q089,P.S. 089 ELMHURST,3,2013,All Students,308,299,99,32.1,129,41.9,76,24.7,4,1.3,80,26
24Q089,P.S. 089 ELMHURST,3,2014,All Students,317,299,96,30.3,129,40.7,85,26.8,7,2.2,92,29
24Q089,P.S. 089 ELMHURST,3,2015,All Students,318,308,87,27.4,97,30.5,103,32.4,31,9.7,134,42.1
24Q089,P.S. 089 ELMHURST,4,2013,All Students,325,300,91,28,147,45.2,58,17.8,29,8.9,87,26.8
24Q089,P.S. 089 ELMHURST,4,2014,All Students,321,305,76,23.7,139,43.3,69,21.5,37,11.5,106,33
24Q089,P.S. 089 ELMHURST,4,2015,All Students,322,306,72,22.4,131,40.7,85,26.4,34,10.6,119,37
24Q089,P.S. 089 ELMHURST,5,2013,All Students,309,299,102,33,122,39.5,74,23.9,11,3.6,85,27.5
24Q089,P.S. 089 ELMHURST,5,2014,All Students,316,300,107,33.9,121,38.3,63,19.9,25,7.9,88,27.8
24Q089,P.S. 089 ELMHURST,5,2015,All Students,309,306,75,24.3,116,37.5,83,26.9,35,11.3,118,38.2
24Q089,P.S. 089 ELMHURST,All Grades,2013,All Students,942,299,292,31,398,42.3,208,22.1,44,4.7,252,26.8
24Q089,P.S. 089 ELMHURST,All Grades,2014,All Students,954,301,279,29.2,389,40.8,217,22.7,69,7.2,286,30
24Q089,P.S. 089 ELMHURST,All Grades,2015,All Students,949,307,234,24.7,344,36.2,271,28.6,100,10.5,371,39.1
24Q091,P.S. 091 RICHARD ARKWRIGHT,3,2013,All Students,132,297,52,39.4,52,39.4,25,18.9,3,2.3,28,21.2
24Q091,P.S. 091 RICHARD ARKWRIGHT,3,2014,All Students,121,300,39,32.2,48,39.7,30,24.8,4,3.3,34,28.1
24Q091,P.S. 091 RICHARD ARKWRIGHT,3,2015,All Students,117,297,42,35.9,39,33.3,31,26.5,5,4.3,36,30.8
24Q091,P.S. 091 RICHARD ARKWRIGHT,4,2013,All Students,130,295,46,35.4,50,38.5,26,20,8,6.2,34,26.2
24Q091,P.S. 091 RICHARD ARKWRIGHT,4,2014,All Students,126,303,32,25.4,55,43.7,26,20.6,13,10.3,39,31
24Q091,P.S. 091 RICHARD ARKWRIGHT,4,2015,All Students,116,302,32,27.6,51,44,19,16.4,14,12.1,33,28.4
24Q091,P.S. 091 RICHARD ARKWRIGHT,5,2013,All Students,131,302,41,31.3,46,35.1,31,23.7,13,9.9,44,33.6
24Q091,P.S. 091 RICHARD ARKWRIGHT,5,2014,All Students,124,300,37,29.8,55,44.4,24,19.4,8,6.5,32,25.8
24Q091,P.S. 091 RICHARD ARKWRIGHT,5,2015,All Students,125,300,36,28.8,53,42.4,22,17.6,14,11.2,36,28.8
24Q091,P.S. 091 RICHARD ARKWRIGHT,All Grades,2013,All Students,393,298,139,35.4,148,37.7,82,20.9,24,6.1,106,27
24Q091,P.S. 091 RICHARD ARKWRIGHT,All Grades,2014,All Students,371,301,108,29.1,158,42.6,80,21.6,25,6.7,105,28.3
24Q091,P.S. 091 RICHARD ARKWRIGHT,All Grades,2015,All Students,358,300,110,30.7,143,39.9,72,20.1,33,9.2,105,29.3
24Q093,I.S. 093 RIDGEWOOD,6,2013,All Students,373,293,118,31.6,199,53.4,35,9.4,21,5.6,56,15
24Q093,I.S. 093 RIDGEWOOD,6,2014,All Students,314,298,74,23.6,173,55.1,39,12.4,28,8.9,67,21.3
24Q093,I.S. 093 RIDGEWOOD,6,2015,All Students,366,296,106,29,166,45.4,57,15.6,37,10.1,94,25.7
24Q093,I.S. 093 RIDGEWOOD,7,2013,All Students,388,297,121,31.2,182,46.9,72,18.6,13,3.4,85,21.9
24Q093,I.S. 093 RIDGEWOOD,7,2014,All Students,392,293,141,36,170,43.4,75,19.1,6,1.5,81,20.7
24Q093,I.S. 093 RIDGEWOOD,7,2015,All Students,347,296,105,30.3,150,43.2,80,23.1,12,3.5,92,26.5
24Q093,I.S. 093 RIDGEWOOD,8,2013,All Students,415,290,169,40.7,154,37.1,74,17.8,18,4.3,92,22.2
24Q093,I.S. 093 RIDGEWOOD,8,2014,All Students,402,298,107,26.6,181,45,85,21.1,29,7.2,114,28.4
24Q093,I.S. 093 RIDGEWOOD,8,2015,All Students,384,300,87,22.7,189,49.2,84,21.9,24,6.3,108,28.1
24Q093,I.S. 093 RIDGEWOOD,All Grades,2013,All Students,1176,293,408,34.7,535,45.5,181,15.4,52,4.4,233,19.8
24Q093,I.S. 093 RIDGEWOOD,All Grades,2014,All Students,1108,296,322,29.1,524,47.3,199,18,63,5.7,262,23.6
24Q093,I.S. 093 RIDGEWOOD,All Grades,2015,All Students,1097,297,298,27.2,505,46,221,20.1,73,6.7,294,26.8
24Q102,P.S. 102 BAYVIEW,3,2013,All Students,149,313,31,20.8,54,36.2,54,36.2,10,6.7,64,43
24Q102,P.S. 102 BAYVIEW,3,2014,All Students,145,305,40,27.6,49,33.8,49,33.8,7,4.8,56,38.6
24Q102,P.S. 102 BAYVIEW,3,2015,All Students,143,304,43,30.1,53,37.1,42,29.4,5,3.5,47,32.9
24Q102,P.S. 102 BAYVIEW,4,2013,All Students,124,311,20,16.1,58,46.8,33,26.6,13,10.5,46,37.1
24Q102,P.S. 102 BAYVIEW,4,2014,All Students,150,314,23,15.3,54,36,46,30.7,27,18,73,48.7
24Q102,P.S. 102 BAYVIEW,4,2015,All Students,152,310,35,23,50,32.9,37,24.3,30,19.7,67,44.1
24Q102,P.S. 102 BAYVIEW,5,2013,All Students,151,302,53,35.1,47,31.1,31,20.5,20,13.2,51,33.8
24Q102,P.S. 102 BAYVIEW,5,2014,All Students,131,313,22,16.8,53,40.5,34,26,22,16.8,56,42.7
24Q102,P.S. 102 BAYVIEW,5,2015,All Students,159,314,31,19.5,57,35.8,43,27,28,17.6,71,44.7
24Q102,P.S. 102 BAYVIEW,6,2013,All Students,126,301,31,24.6,56,44.4,23,18.3,16,12.7,39,31
24Q102,P.S. 102 BAYVIEW,6,2014,All Students,128,306,23,18,61,47.7,22,17.2,22,17.2,44,34.4
24Q102,P.S. 102 BAYVIEW,6,2015,All Students,116,322,6,5.2,42,36.2,35,30.2,33,28.4,68,58.6
24Q102,P.S. 102 BAYVIEW,7,2013,All Students,118,307,20,16.9,53,44.9,33,28,12,10.2,45,38.1
24Q102,P.S. 102 BAYVIEW,7,2014,All Students,121,308,25,20.7,46,38,39,32.2,11,9.1,50,41.3
24Q102,P.S. 102 BAYVIEW,7,2015,All Students,119,309,26,21.8,42,35.3,39,32.8,12,10.1,51,42.9
24Q102,P.S. 102 BAYVIEW,8,2013,All Students,115,309,23,20,43,37.4,36,31.3,13,11.3,49,42.6
24Q102,P.S. 102 BAYVIEW,8,2014,All Students,117,310,13,11.1,56,47.9,31,26.5,17,14.5,48,41
24Q102,P.S. 102 BAYVIEW,8,2015,All Students,117,313,13,11.1,45,38.5,43,36.8,16,13.7,59,50.4
24Q102,P.S. 102 BAYVIEW,All Grades,2013,All Students,783,307,178,22.7,311,39.7,210,26.8,84,10.7,294,37.5
24Q102,P.S. 102 BAYVIEW,All Grades,2014,All Students,792,309,146,18.4,319,40.3,221,27.9,106,13.4,327,41.3
24Q102,P.S. 102 BAYVIEW,All Grades,2015,All Students,806,312,154,19.1,289,35.9,239,29.7,124,15.4,363,45
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,3,2013,All Students,138,314,22,15.9,52,37.7,58,42,6,4.3,64,46.4
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,3,2014,All Students,105,311,23,21.9,35,33.3,41,39,6,5.7,47,44.8
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,3,2015,All Students,92,317,15,16.3,34,37,31,33.7,12,13,43,46.7
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,4,2013,All Students,111,313,6,5.4,59,53.2,41,36.9,5,4.5,46,41.4
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,4,2014,All Students,142,312,24,16.9,53,37.3,41,28.9,24,16.9,65,45.8
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,4,2015,All Students,108,316,15,13.9,30,27.8,43,39.8,20,18.5,63,58.3
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,5,2013,All Students,111,317,14,12.6,41,36.9,42,37.8,14,12.6,56,50.5
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,5,2014,All Students,111,311,20,18,44,39.6,40,36,7,6.3,47,42.3
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,5,2015,All Students,132,309,29,22,53,40.2,34,25.8,16,12.1,50,37.9
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,6,2013,All Students,97,309,11,11.3,50,51.5,22,22.7,14,14.4,36,37.1
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,6,2014,All Students,108,309,13,12,63,58.3,21,19.4,11,10.2,32,29.6
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,6,2015,All Students,114,313,10,8.8,53,46.5,36,31.6,15,13.2,51,44.7
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,7,2013,All Students,114,309,14,12.3,55,48.2,40,35.1,5,4.4,45,39.5
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,7,2014,All Students,94,310,13,13.8,44,46.8,34,36.2,3,3.2,37,39.4
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,7,2015,All Students,111,312,14,12.6,45,40.5,45,40.5,7,6.3,52,46.8
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,8,2013,All Students,93,317,6,6.5,36,38.7,35,37.6,16,17.2,51,54.8
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,8,2014,All Students,113,314,14,12.4,42,37.2,37,32.7,20,17.7,57,50.4
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,8,2015,All Students,97,314,4,4.1,44,45.4,43,44.3,6,6.2,49,50.5
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,All Grades,2013,All Students,664,313,73,11,293,44.1,238,35.8,60,9,298,44.9
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,All Grades,2014,All Students,673,311,107,15.9,281,41.8,214,31.8,71,10.5,285,42.3
24Q113,P.S./I.S. 113 ANTHONY J. PRANZO,All Grades,2015,All Students,654,313,87,13.3,259,39.6,232,35.5,76,11.6,308,47.1
24Q119,I.S. 119 THE GLENDALE,3,2015,All Students,43,309,8,18.6,18,41.9,14,32.6,3,7,17,39.5
24Q119,I.S. 119 THE GLENDALE,6,2013,All Students,264,318,42,15.9,93,35.2,40,15.2,89,33.7,129,48.9
24Q119,I.S. 119 THE GLENDALE,6,2014,All Students,238,322,38,16,66,27.7,42,17.6,92,38.7,134,56.3
24Q119,I.S. 119 THE GLENDALE,6,2015,All Students,230,321,36,15.7,72,31.3,36,15.7,86,37.4,122,53
24Q119,I.S. 119 THE GLENDALE,7,2013,All Students,279,314,60,21.5,75,26.9,83,29.7,61,21.9,144,51.6
24Q119,I.S. 119 THE GLENDALE,7,2014,All Students,271,319,45,16.6,77,28.4,81,29.9,68,25.1,149,55
24Q119,I.S. 119 THE GLENDALE,7,2015,All Students,237,318,37,15.6,67,28.3,87,36.7,46,19.4,133,56.1
24Q119,I.S. 119 THE GLENDALE,8,2013,All Students,269,315,48,17.8,80,29.7,73,27.1,68,25.3,141,52.4
24Q119,I.S. 119 THE GLENDALE,8,2014,All Students,271,324,35,12.9,66,24.4,74,27.3,96,35.4,170,62.7
24Q119,I.S. 119 THE GLENDALE,8,2015,All Students,258,325,24,9.3,71,27.5,76,29.5,87,33.7,163,63.2
24Q119,I.S. 119 THE GLENDALE,All Grades,2013,All Students,812,316,150,18.5,248,30.5,196,24.1,218,26.8,414,51
24Q119,I.S. 119 THE GLENDALE,All Grades,2014,All Students,780,322,118,15.1,209,26.8,197,25.3,256,32.8,453,58.1
24Q119,I.S. 119 THE GLENDALE,All Grades,2015,All Students,768,321,105,13.7,228,29.7,213,27.7,222,28.9,435,56.6
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,5,2013,All Students,192,300,59,30.7,82,42.7,42,21.9,9,4.7,51,26.6
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,5,2014,All Students,201,296,73,36.3,80,39.8,42,20.9,6,3,48,23.9
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,6,2013,All Students,350,298,98,28,157,44.9,62,17.7,33,9.4,95,27.1
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,6,2014,All Students,325,301,65,20,168,51.7,49,15.1,43,13.2,92,28.3
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,6,2015,All Students,365,298,101,27.7,171,46.8,56,15.3,37,10.1,93,25.5
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,7,2013,All Students,531,306,122,23,227,42.7,146,27.5,36,6.8,182,34.3
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,7,2014,All Students,542,303,122,22.5,237,43.7,161,29.7,22,4.1,183,33.8
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,7,2015,All Students,484,303,123,25.4,195,40.3,149,30.8,17,3.5,166,34.3
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,8,2013,All Students,475,301,118,24.8,202,42.5,118,24.8,37,7.8,155,32.6
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,8,2014,All Students,540,304,99,18.3,257,47.6,127,23.5,57,10.6,184,34.1
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,8,2015,All Students,556,306,98,17.6,242,43.5,163,29.3,53,9.5,216,38.8
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,All Grades,2013,All Students,1548,302,397,25.6,668,43.2,368,23.8,115,7.4,483,31.2
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,All Grades,2014,All Students,1608,302,359,22.3,742,46.1,379,23.6,128,8,507,31.5
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,All Grades,2015,All Students,1405,303,322,22.9,608,43.3,368,26.2,107,7.6,475,33.8
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",3,2013,All Students,104,326,13,12.5,24,23.1,50,48.1,17,16.3,67,64.4
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",3,2014,All Students,93,317,15,16.1,22,23.7,49,52.7,7,7.5,56,60.2
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",3,2015,All Students,120,327,8,6.7,36,30,55,45.8,21,17.5,76,63.3
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",4,2013,All Students,88,318,10,11.4,36,40.9,27,30.7,15,17,42,47.7
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",4,2014,All Students,102,319,9,8.8,32,31.4,39,38.2,22,21.6,61,59.8
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",4,2015,All Students,89,322,7,7.9,33,37.1,29,32.6,20,22.5,49,55.1
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",5,2013,All Students,86,323,7,8.1,31,36,28,32.6,20,23.3,48,55.8
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",5,2014,All Students,88,319,20,22.7,25,28.4,18,20.5,25,28.4,43,48.9
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",5,2015,All Students,102,321,12,11.8,31,30.4,31,30.4,28,27.5,59,57.8
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",6,2013,All Students,86,320,4,4.7,33,38.4,28,32.6,21,24.4,49,57
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY SCHOOL",6,2014,All Students,96,310,13,13.5,45,46.9,22,22.9,16,16.7,38,39.6
